"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"357",89201681,55214,"Ameerega bassleri",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0309549050039262,0.0299697995162569,50.3742029889425,0.159602925181389,0.193781137466431,88.1726608276367,0.037998053790376,0.0386878219516935,20.544945875901,17806.0986707305,"Vulnerable"
"358",89201830,55219,"Ameerega cainarachi",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0343576530098002,0.00352866808565235,70.5758695100483,0.112330749630928,0.00685352785512805,84.9129028320312,0.0357803910473701,0.00161972655241671,7.77878345402588,2266.642832583,"Endangered"
"359",89202206,55232,"Ameerega pongoensis",1,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0245054132931164,0.00819688087878083,75.4750298091343,0.136009022593498,0.0399027653038502,96.3007049560547,0.0297709860738867,0.00730185828860365,14.4099483593064,10149.5209375317,"Vulnerable"
"360",89202378,55234,"Ameerega rubriventris",1,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0513243071424464,0.00079372412195274,16.0181641578674,0.0813962817192078,0.00166891445405781,20.2387199401855,0.0279467655725736,0.000472612841867882,3.05936665012909,756.437260746904,"Endangered"
"362",89202518,55236,"Ameerega silverstonei",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0386971631087363,0.0125142546952702,12.4062395334244,0.0813962817192078,0.0918605104088783,20.2387199401855,0.0234855142436099,0.0230734220419021,3.97361048256252,2751.11822884451,"Endangered"
"363",89202709,55237,"Ameerega simulans",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0201646790592349,0.0983078011858472,44.5920346171357,0.17008113861084,0.219437777996063,80.6432418823242,0.0222878626090324,0.0503901839832016,19.2429881150012,20979.9034528862,"Least Concern"
"364",89202809,55238,"Ameerega smaragdina",1,1,1,"Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00526847899891436,0.00797876983415335,16.2812218666077,0.00597882550209761,0.00971873383969069,18.0164451599121,0.000626645915073685,0.00206806117789974,1.85328148308305,14.4627259109933,"Data Deficient"
"365",89202974,55320,"Gastrotheca abdita",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.244764396299919,0.00441309716552496,5.83275524775187,0.425922751426697,0.0046414160169661,6.64308261871338,0.191845084740608,0.0003091013856405,1.09387359914799,13.0332961510262,"Data Deficient"
"366",89203488,55348,"Gastrotheca ochoai",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.154039417703946,0.232012420892715,5.75598096847534,0.280289083719254,0.273626625537872,6.0263557434082,0.109915980631704,0.0679882049408723,0.234597301080235,456.359529986878,"Endangered"
"367",89203589,55351,"Gastrotheca pacchamama",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0154673152137548,0.309328779578209,6.95553541183472,0.0233295168727636,0.317338138818741,7.34190273284912,0.0111188322162826,0.0113269444638785,0.54640590543633,224.915140585086,"Endangered"
"368",89203665,55356,"Gastrotheca rebeccae",1,1,1,"Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0798649117350578,0.314781174063683,6.68347835540771,0.152111276984215,0.320998877286911,6.82884311676025,0.102171789567518,0.00879316022510059,0.205576816995889,311.180596460071,"Endangered"
"369",89203733,55360,"Gastrotheca stictopleura",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.139629326760769,0.0942656807601452,3.57931470870972,0.160361841320992,0.10806779563427,3.74507451057434,0.0293202032731645,0.0195191380444183,0.234419759893228,168.371112361136,"Endangered"
"371",89204452,55840,"Callimedusa baltea",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00583534342877101,0.0673867268487811,56.8959703445435,0.0124493446201086,0.0801908597350121,62.0829124450684,0.005705500319988,0.00922378367191117,4.12760407242353,117.348210525327,"Endangered"
"373",89204655,55983,"Scinax oreites",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0756942011418548,0.0591043926182911,8.08339293106743,0.594937980175018,0.219049900770187,21.0275802612305,0.107544324663727,0.0606466331798189,4.1016210001584,33670.7139046454,"Least Concern"
"374",89204767,56329,"Telmatobius brachydactylus",6,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.446372908094655,0.177455076704855,7.55413488719774,0.797577500343323,0.200639978051186,8.42040538787842,0.223453681620992,0.0190656008300764,0.742010024143523,2901.48766327167,"Endangered"
"375",89204767,56329,"Telmatobius brachydactylus",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.440513996779919,0.17228932082653,7.83828687667847,0.688928246498108,0.185566663742065,7.99947690963745,0.257358718206453,0.00998689368067788,0.265360551784626,551.801776263206,"Endangered"
"376",89204905,56341,"Ceratophrys stolzmanni",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.000137152903102525,0.000170774741579392,4.41057623922825,0.00246653240174055,0.00223145494237542,7.12542581558228,0.000484414877727025,0.00044948430658456,1.37117182675394,3853.54288969687,"Vulnerable"
"378",89205043,56384,"Edalorhina nasuta",6,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.000985472403540784,0.0121836231344125,70.7580895857377,0.00741202756762505,0.047973956912756,102.588737487793,0.00127434815631349,0.0164258979884261,24.128955518316,4202.10417557056,"Data Deficient"
"379",89205142,56417,"Pristimantis anemerus",1,1,1,"Steve Best",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00410465187451337,0.055098369717598,6.99191761016846,0.00788617040961981,0.0564198456704617,8.21846866607666,0.00534787479871277,0.00186884921488974,1.73460513820842,53.2275553021832,"Data Deficient"
"380",89205215,56430,"Niceforonia araiodactyla",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.230849597603083,0.220019429922104,1.90422266721725,0.379384070634842,0.253085732460022,2.92072558403015,0.210059466241455,0.0467628135066557,1.43755221114861,26.1423161794088,"Endangered"
"381",89205310,56431,"Pristimantis ardalonychus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0157311327126687,0.0215141664569577,37.5316565434138,0.0596108809113503,0.0568790100514889,73.3708190917969,0.0176565182796788,0.0176003855801894,16.2330163349614,2822.38404744699,"Endangered"
"383",89205409,56435,"Pristimantis atrabracus",1,1,1,"Steve Best",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.179258364150883,0.00808820151723921,4.95350980758667,0.425922751426697,0.0144256632775068,6.26669025421143,0.196310411968965,0.00481491256334655,1.01933719579311,9.83496425059362,"Data Deficient"
"384",89205491,56456,"Pristimantis bearsei",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0234928711438158,0.00972330220974982,67.1159110069275,0.070857435464859,0.0183883868157864,81.9365768432617,0.0249669760788496,0.00439311485320153,13.6522926622799,1118.13365680803,"Data Deficient"
"385",89205603,56479,"Pristimantis bromeliaceus",6,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.0751272138871212,0.113456247131462,6.65328055879344,0.27229905128479,0.241171270608902,11.0377082824707,0.0686397440964466,0.0606801961668424,2.20891062763489,2792.48509243617,"Least Concern"
"386",89205603,56479,"Pristimantis bromeliaceus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.117237611189679,0.0221626182471583,13.2823843347265,0.740229189395905,0.0797013640403748,30.2007122039795,0.151081629805952,0.0200650637832175,6.8223756948793,5564.63705041577,"Least Concern"
"387",89205895,56503,"Pristimantis ceuthospilus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0151296209287989,0.0261360625071185,4.71014243080502,0.187142640352249,0.0671118125319481,8.21846866607666,0.0435134277638715,0.0190014018155489,1.11608380478723,2463.22533095809,"Vulnerable"
"388",89206101,56517,"Pristimantis colodactylus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.132374225893727,0.112295483549436,2.92726254463196,0.204115897417068,0.176270246505737,3.7212553024292,0.114758321557614,0.0576045555670931,1.00434256862693,556.987207716147,"Least Concern"
"389",89206261,56520,"Pristimantis condor",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0934985629282892,0.00499112615063998,11.9822398821513,0.229143992066383,0.0201575662940741,16.4152545928955,0.0548507522410883,0.00696764380984359,3.12634441370216,1725.60122298703,"Least Concern"
"391",89206513,56539,"Pristimantis cryptomelas",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.138336045922525,0.0876211184594366,4.73151880502701,0.726379871368408,0.169851824641228,7.54005670547485,0.1988237623555,0.0400100285543893,1.47713348492573,2255.06615917539,"Near Threatened"
"395",89207383,56722,"Pristimantis lirellus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0382455171874608,0.0128872221708298,47.3987697601318,0.159602925181389,0.0416404828429222,105.233352661133,0.0445561686273412,0.00988874705491399,22.2194422785876,3088.58135914202,"Least Concern"
"396",89207478,56755,"Pristimantis melanogaster",1,1,1,"Kelsey Neam",2017,"IUCN (International Union of Conservation for Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.279328196629649,0.103177465498447,6.53299833834171,0.490422517061234,0.253085732460022,8.19560623168945,0.158283337140486,0.0791864997972981,1.39162147492912,2035.56460379669,"Near Threatened"
"397",89207641,56759,"Pristimantis mendax",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0333081820616019,0.0516960167167428,43.3483149390271,0.648451149463654,0.409109890460968,105.774322509766,0.061923362403137,0.0620732912106512,34.685979787213,177586.287643111,"Least Concern"
"398",89207906,56779,"Pristimantis muscosus",3,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Possibly Extant (resident)",1,"PER","Peru",0.204514963122515,0.0345139240201276,5.32547298499516,0.514747321605682,0.111187905073166,9.33945465087891,0.141851957046869,0.0397756612670691,2.53640280226606,1774.99465072681,"Near Threatened"
"399",89207906,56779,"Pristimantis muscosus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.236607355376085,0.0275832051411271,9.20671876271566,0.444368720054626,0.0445752367377281,10.7717189788818,0.183371641941231,0.0159844088418069,1.610908156115,439.164189786933,"Near Threatened"
"401",89208209,56818,"Pristimantis orphnolaimus",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0449431333690882,1.76525236383895e-05,125.322101593018,0.060592383146286,1.81586856342619e-05,126.52269744873,0.0221313812758773,7.15821159320568e-07,1.6978989420781,272.709550868981,"Least Concern"
"402",89208329,56833,"Pristimantis pataikos",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.279267365475082,0.0536932584622668,7.68110868665907,0.490422517061234,0.1352828592062,8.74962615966797,0.196362688385995,0.0440709541002253,0.749072865677822,1428.67820475961,"Data Deficient"
"403",89208436,56839,"Pristimantis pecki",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0777755255500476,0.00824577877453218,12.3207069396973,0.108171902596951,0.0201575662940741,14.7434587478638,0.0403006153110309,0.0103236592564247,1.9369976469999,685.897415398035,"Data Deficient"
"404",89208623,56844,"Pristimantis percnopterus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.121818142337432,0.029881897450356,5.8025785018416,0.740229189395905,0.169851824641228,14.3858165740967,0.13971412304458,0.0354655629321658,2.85007559089871,12387.1176133738,"Least Concern"
